"url_a","url_b","page_type_a","page_type_b","jaccard_similarity_percent","words_a","words_b"
"https://www.searchsarkarinaukri.com/admit-cards/32","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","92.54","139","139"
"https://www.searchsarkarinaukri.com/admit-cards/39","https://www.searchsarkarinaukri.com/admit-cards/82","admit-card","admit-card","92.54","139","139"
"https://www.searchsarkarinaukri.com/jobs/shahaji-law-college-kolhapur-shahaji-law-college-kolhapur-2026--2256","https://www.searchsarkarinaukri.com/jobs/shahaji-law-college-kolhapur-shahaji-law-college-kolhapur-2026--2344","job-listing","job-listing","92.53","239","239"
"https://www.searchsarkarinaukri.com/jobs/kolhapur-patbandhare-vibhag-kolhapur-patbandhare-vibhag-2026--3407","https://www.searchsarkarinaukri.com/jobs/kolhapur-patbandhare-vibhag-kolhapur-patbandhare-vibhag-2026--2552","job-listing","job-listing","92.50","242","242"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/31","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/31","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/38","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/38","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/47","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/47","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/53","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/53","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/61","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/61","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/31","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/38","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/47","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/53","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/61","https://www.searchsarkarinaukri.com/admit-cards/68","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/31","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/38","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/47","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/53","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/61","https://www.searchsarkarinaukri.com/admit-cards/73","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/17","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/24","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/31","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/38","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/47","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/53","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/admit-cards/61","https://www.searchsarkarinaukri.com/admit-cards/81","admit-card","admit-card","92.48","136","136"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3787","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4671","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4383","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4671","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3473","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4671","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3787","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4529","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4383","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4529","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--3473","https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4529","job-listing","job-listing","92.45","309","309"
"https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2023","https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2234","job-listing","job-listing","92.41","238","238"
"https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2023","https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2158","job-listing","job-listing","92.41","238","238"
"https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2234","https://www.searchsarkarinaukri.com/jobs/ari-pune-ari-pune-2026--2158","job-listing","job-listing","92.41","238","238"
"https://www.searchsarkarinaukri.com/results/16","https://www.searchsarkarinaukri.com/results/23","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/23","https://www.searchsarkarinaukri.com/results/30","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/21","https://www.searchsarkarinaukri.com/results/34","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/28","https://www.searchsarkarinaukri.com/results/34","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/35","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/35","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/23","https://www.searchsarkarinaukri.com/results/37","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/41","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/41","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/21","https://www.searchsarkarinaukri.com/results/44","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/28","https://www.searchsarkarinaukri.com/results/44","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/23","https://www.searchsarkarinaukri.com/results/46","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/49","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/49","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/30","https://www.searchsarkarinaukri.com/results/52","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/37","https://www.searchsarkarinaukri.com/results/52","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/46","https://www.searchsarkarinaukri.com/results/52","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/54","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/54","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/30","https://www.searchsarkarinaukri.com/results/60","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/37","https://www.searchsarkarinaukri.com/results/60","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/46","https://www.searchsarkarinaukri.com/results/60","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/62","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/62","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/55","https://www.searchsarkarinaukri.com/results/63","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/45","https://www.searchsarkarinaukri.com/results/65","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/51","https://www.searchsarkarinaukri.com/results/65","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/58","https://www.searchsarkarinaukri.com/results/65","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/35","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/41","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/49","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/54","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/62","https://www.searchsarkarinaukri.com/results/69","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/52","https://www.searchsarkarinaukri.com/results/67","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/60","https://www.searchsarkarinaukri.com/results/67","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/55","https://www.searchsarkarinaukri.com/results/70","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/42","https://www.searchsarkarinaukri.com/results/71","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/16","https://www.searchsarkarinaukri.com/results/72","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/67","https://www.searchsarkarinaukri.com/results/72","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/55","https://www.searchsarkarinaukri.com/results/74","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/35","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/41","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/49","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/54","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/62","https://www.searchsarkarinaukri.com/results/75","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/16","https://www.searchsarkarinaukri.com/results/78","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/67","https://www.searchsarkarinaukri.com/results/78","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/55","https://www.searchsarkarinaukri.com/results/79","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/18","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/26","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/35","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/41","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/49","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/54","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/62","https://www.searchsarkarinaukri.com/results/80","results","results","92.31","131","131"
"https://www.searchsarkarinaukri.com/results/59","https://www.searchsarkarinaukri.com/results/66","results","results","92.25","128","128"
"https://www.searchsarkarinaukri.com/results/59","https://www.searchsarkarinaukri.com/results/77","results","results","92.25","128","128"
"https://www.searchsarkarinaukri.com/jobs/tiss-mumbai-tiss-mumbai-2026--1913","https://www.searchsarkarinaukri.com/jobs/tiss-mumbai-tiss-mumbai-2026--1942","job-listing","job-listing","92.22","262","262"
